input,subject,subject_type,data/object,relation,object,object_type
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SPARQL,知识图谱,data,语法,知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量,描述
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,知识图谱查询,知识图谱,data,内容,基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,描述
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SELECT子句,知识表示,data,语法,指示要查询的目标变量,描述
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SELECT子句,知识表示,object,由组成,目标变量,知识表示
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SPARQL知识图谱查询,知识图谱,object,由组成,变量,知识表示
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SPARQL知识图谱查询,知识图谱,object,由组成,三元组模板,知识表示
1.SPARQL知识图谱查询基本构成●变量，RDF中的资源，以“?”或者“$”指示；●三元组模板，在WHERE子句中列出关联的三元组模板，之所以称为模板，因为三元组中允许存在变量；●SELECT子句中指示要查询的目标变量。,SPARQL知识图谱查询,知识图谱,object,由组成,SELECT子句,知识表示
2.常见的SPARQL查询算子（1）OPTIONAL。,SPARQL查询算子,知识表示,object,包含,OPTIONAL,知识表示
2.常见的SPARQL查询算子（1）OPTIONAL。,OPTIONAL,知识表示,object,实例,SPARQL查询算子,知识表示
给定一个RDF数据集：以及一个SPARQL查询：这个SPARQL查询期望查询所有的收购关系，可以得到查询结果如表2-8所示。,SPARQL查询,语义搜索,data,内容,查询所有的收购关系,描述
通过查询重写技术，可以得到下面的SPARQL查询：但是这个查询比较复杂，可以通过下面的SPARQL查询简化：在这个查询中，SPARQL允许嵌套查询，即WHERE子句中包含SELECT子句。,SPARQL查询,知识表示,data,语法,允许嵌套查询，即WHERE子句中包含SELECT子句,描述
通过查询重写技术，可以得到下面的SPARQL查询：但是这个查询比较复杂，可以通过下面的SPARQL查询简化：在这个查询中，SPARQL允许嵌套查询，即WHERE子句中包含SELECT子句。,SPARQL查询,知识表示,object,包含,嵌套查询,知识表示
2.3.4语义Markup表示语言语义网进一步定义了在网页中嵌入语义Markup的方法和表示语言。,语义网,知识表示,data,方法,在网页中嵌入语义Markup的方法和表示语言,描述
2.3.4语义Markup表示语言语义网进一步定义了在网页中嵌入语义Markup的方法和表示语言。,语义Markup表示语言,知识表示,data,语法,在网页中嵌入语义Markup的方法和表示语言,描述
2.3.4语义Markup表示语言语义网进一步定义了在网页中嵌入语义Markup的方法和表示语言。,语义Markup表示语言,知识表示,object,实例,语义网,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,语义Markup语言,知识表示,data,内容,JSON-LD、RDFa和HTML5MicroData,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,JSON-LD,知识表示,data,英文名,JSON-LD,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,JSON-LD,知识表示,data,语法,被谷歌知识图谱以及Schema.Org采用的语义Markup语言,描述
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,RDFa,知识表示,data,英文名,RDFa,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,RDFa,知识表示,data,语法,被谷歌知识图谱以及Schema.Org采用的语义Markup语言,描述
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,HTML5MicroData,知识表示,data,英文名,HTML5MicroData,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,HTML5MicroData,知识表示,data,语法,被谷歌知识图谱以及Schema.Org采用的语义Markup语言,描述
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,谷歌知识图谱,知识图谱项目,data,链接,JSON-LD,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,谷歌知识图谱,知识图谱项目,data,链接,RDFa,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,谷歌知识图谱,知识图谱项目,data,链接,HTML5MicroData,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,Schema.Org,知识图谱项目,data,链接,JSON-LD,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,Schema.Org,知识图谱项目,data,链接,RDFa,知识表示
被谷歌知识图谱以及Schema.Org采用的语义Markup语言主要包括JSON-LD、RDFa和HTML5MicroData。,Schema.Org,知识图谱项目,data,链接,HTML5MicroData,知识表示
1.JSON-LDJSON-LD（JavaScript_Object_Notation_for_Linked_Data）是一种基于JSON表示和传输链接数据的方法。,JSON-LD,知识表示,data,被定义为,一种基于JSON表示和传输链接数据的方法,描述
1.JSON-LDJSON-LD（JavaScript_Object_Notation_for_Linked_Data）是一种基于JSON表示和传输链接数据的方法。,JSON-LD,知识表示,data,英文名,JavaScript_Object_Notation_for_Linked_Data,字符串
1.JSON-LDJSON-LD（JavaScript_Object_Notation_for_Linked_Data）是一种基于JSON表示和传输链接数据的方法。,JSON-LD,知识表示,data,作用,基于JSON表示和传输链接数据,描述
1.JSON-LDJSON-LD（JavaScript_Object_Notation_for_Linked_Data）是一种基于JSON表示和传输链接数据的方法。,JSON-LD,知识表示,object,包含,链接数据,链接
JSON-LD描述了如何通过JSON表示有向图，以及如何在一个文档中混合表示链接数据及非链接数据。,JSON-LD,知识表示,data,内容,如何通过JSON表示有向图，以及如何在一个文档中混合表示链接数据及非链接数据,描述
JSON-LD描述了如何通过JSON表示有向图，以及如何在一个文档中混合表示链接数据及非链接数据。,JSON-LD,知识表示,object,包含,有向图,知识表示
JSON-LD描述了如何通过JSON表示有向图，以及如何在一个文档中混合表示链接数据及非链接数据。,JSON-LD,知识表示,object,包含,链接数据,链接
JSON-LD处理算法和API（JSON-LD_Processing_Algorithms_and_API）描述了处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理。,JSON-LD处理算法和API,知识抽取,data,内容,处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理,描述
JSON-LD处理算法和API（JSON-LD_Processing_Algorithms_and_API）描述了处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理。,JSON-LD处理算法和API,知识抽取,data,英文名,JSON-LD_Processing_Algorithms_and_API,字符串
JSON-LD处理算法和API（JSON-LD_Processing_Algorithms_and_API）描述了处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理。,JSON-LD处理算法和API,知识抽取,object,包含,编程接口,知识抽取
JSON-LD处理算法和API（JSON-LD_Processing_Algorithms_and_API）描述了处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理。,JSON-LD处理算法和API,知识抽取,object,包含,JSON-LD数据,知识表示
JSON-LD处理算法和API（JSON-LD_Processing_Algorithms_and_API）描述了处理JSON-LD数据所需的算法及编程接口，通过这些接口可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理。,编程接口,知识抽取,data,作用,可以在JavaScript、Python及Ruby等编程环境中直接对JSON-LD文档进行转换和处理,描述
JSON-LD通过引入规范的术语表示，例如统一化表示“name”、“homepage”和“image”的URI，使得数据交换和机器理解成为基础。,JSON-LD,知识表示,data,作用,通过引入规范的术语表示，例如统一化表示“name”、“homepage”和“image”的URI，使得数据交换和机器理解成为基础,描述
如下所示：可以看出，JSON-LD呈现出语义网技术的风格，它们有着类似的目标：围绕某类知识提供共享的术语。,JSON-LD,知识表示,data,特点,呈现出语义网技术的风格，它们有着类似的目标：围绕某类知识提供共享的术语,描述
如下所示：可以看出，JSON-LD呈现出语义网技术的风格，它们有着类似的目标：围绕某类知识提供共享的术语。,JSON-LD,知识表示,object,等价,语义网技术,知识表示
如下所示：可以看出，JSON-LD呈现出语义网技术的风格，它们有着类似的目标：围绕某类知识提供共享的术语。,语义网技术,知识表示,data,目标,围绕某类知识提供共享的术语,描述
Stores），而是以简2.RDFaRDFa（Resource_Description_Framework_in_attributes）是一种早期网页语义标记语言。,RDFa,知识表示,data,被定义为,早期网页语义标记语言,知识表示
Stores），而是以简2.RDFaRDFa（Resource_Description_Framework_in_attributes）是一种早期网页语义标记语言。,RDFa,知识表示,data,英文名,Resource_Description_Framework_in_attributes,知识表示
Stores），而是以简2.RDFaRDFa（Resource_Description_Framework_in_attributes）是一种早期网页语义标记语言。,RDFa,知识表示,object,实例,网页语义标记语言,知识表示
Stores），而是以简2.RDFaRDFa（Resource_Description_Framework_in_attributes）是一种早期网页语义标记语言。,Resource_Description_Framework_in_attributes,知识表示,data,被定义为,早期网页语义标记语言,知识表示
与RDF的对应关系使得RDFa可以将RDF的三元组嵌入在XHTML文档中，它也使得符合标准的使用端可以从RDFa文件中提取出这些RDF三元组。,RDFa,知识表示,data,内容,RDF的三元组,知识表示
与RDF的对应关系使得RDFa可以将RDF的三元组嵌入在XHTML文档中，它也使得符合标准的使用端可以从RDFa文件中提取出这些RDF三元组。,RDFa,知识表示,data,作用,将RDF的三元组嵌入在XHTML文档中，使得符合标准的使用端可以从RDFa文件中提取出这些RDF三元组,功能描述
与RDF的对应关系使得RDFa可以将RDF的三元组嵌入在XHTML文档中，它也使得符合标准的使用端可以从RDFa文件中提取出这些RDF三元组。,RDFa,知识表示,object,实例,RDF,知识表示
RDFa通过引入名字空间的方法，在已有的标签中加入RDFa相应的属性，以便解析支持RDFa技术的浏览器或者搜索引擎，从而达到优化的目的。,RDFa,知识表示,data,内容,通过引入名字空间的方法，在已有的标签中加入RDFa相应的属性，以便解析支持RDFa技术的浏览器或者搜索引擎，从而达到优化的目的,描述
RDFa通过引入名字空间的方法，在已有的标签中加入RDFa相应的属性，以便解析支持RDFa技术的浏览器或者搜索引擎，从而达到优化的目的。,RDFa,知识表示,data,目标,优化的目的,目标描述
上面的代码示例中用到了RDFa属性中的about属性和property属性。,RDFa属性,知识表示,object,包含,about属性,知识表示
上面的代码示例中用到了RDFa属性中的about属性和property属性。,RDFa属性,知识表示,object,包含,property属性,知识表示
上面的代码示例中用到了RDFa属性中的about属性和property属性。,about属性,知识表示,object,实例,RDFa属性,知识表示
上面的代码示例中用到了RDFa属性中的about属性和property属性。,property属性,知识表示,object,实例,RDFa属性,知识表示
这段代码示例说明了一篇文章，然后描述了和这篇文章相关的信息，例如标题、创建者和创建日期，就可以让支持RDFa的机器识别这些属性。,RDFa,知识表示,data,内容,标题、创建者和创建日期,属性信息
RDFa可以从机器可理解的层面优化搜索，提升访问体验以及网页数据的关联。,RDFa,知识表示,data,作用,优化搜索，提升访问体验以及网页数据的关联,功能描述
RDFa可以从机器可理解的层面优化搜索，提升访问体验以及网页数据的关联。,RDFa,知识表示,object,实现,网页数据的关联,链接
2.4常见开放域知识图谱的知识表示方法不同的知识图谱项目都会根据实际的需要选择不同的知识表示框架。,知识图谱项目,知识图谱项目,data,内容,常见开放域知识图谱的知识表示方法,知识表示方法
2.4常见开放域知识图谱的知识表示方法不同的知识图谱项目都会根据实际的需要选择不同的知识表示框架。,知识表示,知识表示,data,方法,不同的知识图谱项目都会根据实际的需要选择不同的知识表示框架,描述
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,Freebase,知识图谱项目,data,内容,开放域知识图谱,知识图谱
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,Freebase,知识图谱项目,data,英文名,Freebase,字符串
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,Wikidata,知识图谱项目,data,内容,开放域知识图谱,知识图谱
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,Wikidata,知识图谱项目,data,英文名,Wikidata,字符串
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,ConceptNet,知识图谱项目,data,内容,开放域知识图谱,知识图谱
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,ConceptNet,知识图谱项目,data,英文名,ConceptNet,字符串
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,开放域知识图谱,知识图谱,object,包含,Freebase,知识图谱项目
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,开放域知识图谱,知识图谱,object,包含,Wikidata,知识图谱项目
这里以三个最典型的开放域知识图谱（Freebase、Wikidata、ConceptNet）为例，尝试比较不同的知识图谱项目选用的知识表示框架，并总结影响知识表示框架选择的主要因素。,开放域知识图谱,知识图谱,object,包含,ConceptNet,知识图谱项目
为便于比较分析，以RDF、OWL的描述术语和表达能力为主要比较对象。,RDF,知识表示,data,内容,描述术语和表达能力,描述
为便于比较分析，以RDF、OWL的描述术语和表达能力为主要比较对象。,OWL,知识表示,data,内容,描述术语和表达能力,描述
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,Freebase的知识表示框架,知识表示,data,内容,对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,对象-Object,知识表示,data,英文名,Object,文本描述
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,对象-Object,知识表示,object,实例,知识表示,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,事实-Facts,知识表示,data,英文名,Facts,文本描述
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,事实-Facts,知识表示,object,实例,知识表示,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,类型-ID,知识表示,data,英文名,MIDTypes,文本描述
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,类型-ID,知识表示,object,实例,知识表示,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,属性-Properties,知识表示,data,英文名,Properties,文本描述
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,属性-Properties,知识表示,object,实例,知识表示,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,知识表示,知识表示,object,由组成,对象-Object,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,知识表示,知识表示,object,由组成,事实-Facts,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,知识表示,知识表示,object,由组成,类型-ID,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,知识表示,知识表示,object,由组成,MIDTypes,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,知识表示,知识表示,object,由组成,属性-Properties,知识表示
2.4.1FreebaseFreebase的知识表示框架主要包含如下几个要素：对象-Object、事实-Facts、类型-ID，称为MIDTypes和属性-Properties。,MIDTypes,知识表示,object,实例,知识表示,知识表示
“Properties”用来描述“Facts”。,Properties,属性文本,data,内容,Facts,知识表示
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,Object,知识表示,data,链接,/government/us_president,URL
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,Object,知识表示,object,包含,Property,知识表示
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,Object,知识表示,object,实例,Property,知识表示
这个Object是“/government/us_president”，并有一个称的一个为“/government/us_president/presidency_number”的Property，其数值是“44”。,Property,知识表示,data,链接,/government/us_president/presidency_number,URL
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",复合值类型,知识表示,data,内容,处理多元关系,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",复合值类型,知识表示,data,英文名,Compound_Value_Types,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",复合值类型,知识表示,data,英文名,CVT,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",Compound_Value_Types,知识表示,object,实例,复合值类型,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",Compound_Value_Types,知识表示,data,内容,处理多元关系,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",CVT,知识表示,object,实例,复合值类型,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",CVT,知识表示,data,内容,处理多元关系,知识表示
"Freebase使用复合值类型（Compound_Value_Types,CVT）处理多元关系。",Freebase,知识图谱项目,data,方法,"复合值类型（Compound_Value_Types,CVT）",知识表示
type如图2-16所示，示例的CVT描述了关于Obama的任职期限的多元关系“government_position_held”。,CVT,知识表示,data,被定义为,描述了关于Obama的任职期限的多元关系“government_position_held”,描述
为了以示区别，Freebase把所有非CVT的Object也称为“Topic”。,Topic,知识表示,data,被定义为,非CVT的Object,知识表示
为了以示区别，Freebase把所有非CVT的Object也称为“Topic”。,Freebase,知识图谱项目,data,内容,把所有非CVT的Object也称为“Topic”,描述
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,Wikidata的知识表示框架,知识表示,data,内容,页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等,描述
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,页面,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,实体,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,属性,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,陈述,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,修饰,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,知识表示框架,知识表示,object,包含,引用,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,页面,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,实体,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,条目,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,属性,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,陈述,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,修饰,知识表示,object,实例,知识表示框架,知识表示
图2-16Freebase的知识表示结构示例2.4.2WikidataWikidata的知识表示框架主要包含如下要素：页面-Pages、实体-Entities、条目-Items、属性-Properties、陈述-Statements、修饰-Qualifiers、引用-Reference等。,引用,知识表示,object,实例,知识表示框架,知识表示
Entities类似于OWL:Things，代指最顶层的对象。,Entities,知识表示,object,等价,OWL:Things,知识表示
Items类似于RDF中的Instance，代指实例对象。,Items,知识表示,data,被定义为,类似于RDF中的Instance，代指实例对象,描述
Items类似于RDF中的Instance，代指实例对象。,Items,知识表示,object,等价,Instance,知识表示
Items类似于RDF中的Instance，代指实例对象。,RDF,知识表示,data,英文名,Resource Description Framework,知识表示
Items类似于RDF中的Instance，代指实例对象。,RDF,知识表示,data,内容,Instance,知识表示
Items类似于RDF中的Instance，代指实例对象。,Instance,知识表示,data,英文名,Instance,知识表示
Properties和Statements分别等价于RDF中的Property和Statement。,Properties,知识表示,data,英文名,Property,知识表示
Properties和Statements分别等价于RDF中的Property和Statement。,Statements,知识表示,data,英文名,Statement,知识表示
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,data,内容,一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank,描述
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,object,由组成,Property,知识表示
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,object,由组成,Values,知识表示
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,object,由组成,Qualifiers,知识表示
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,object,由组成,References,知识表示
一个Statement包含一个Property、一个或多个Values、一个或多个Qualifiers、一个或多个References、一个标识重要性程度的Rank。,Statement,知识表示,object,由组成,Rank,知识表示
如一个陈述“spouse:Jane_Belson”描述了一个二元关系。,二元关系,知识表示,data,内容,spouse:Jane_Belson,描述
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Wikidata,知识图谱项目,data,内容,多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型,描述
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Item类型,知识表示,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,RDF_Literal,知识表示,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,URL,链接,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Commons_Media,知识表示,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Time,知识表示,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Globe_coordinates,知识表示,object,实例,Wikidata,知识图谱项目
Wikidata支持多种数值类型，包括其自有的Item类型、RDF_Literal、URL、媒体类型Commons_Media，以及Time、Globe_coordinates和Quantity三种复杂类型。,Quantity,知识表示,object,实例,Wikidata,知识图谱项目
