input	subject	subject_type	data/object	relation	object	object_type
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。	关系抽取	知识抽取	object	实例	知识抽取	知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。	事件抽取	知识抽取	object	实例	知识抽取	知识抽取
3.知识抽取知识抽取按任务可以分为概念抽取、实体识别、关系抽取、事件抽取和规则抽取等。	规则抽取	知识抽取	object	实例	知识抽取	知识抽取
现代知识图谱的构建通常大多依靠已有的结构化数据资源进行转化，形成基础数据集，再依靠自动化知识抽取和知识图谱补全技术，从多种数据来源进一步扩展知识图谱，并通过人工众包进一步提升知识图谱的质量。	现代知识图谱	知识图谱	data	方法	依靠已有的结构化数据资源进行转化，形成基础数据集，再依靠自动化知识抽取和知识图谱补全技术，从多种数据来源进一步扩展知识图谱，并通过人工众包进一步提升知识图谱的质量	方法描述
现代知识图谱的构建通常大多依靠已有的结构化数据资源进行转化，形成基础数据集，再依靠自动化知识抽取和知识图谱补全技术，从多种数据来源进一步扩展知识图谱，并通过人工众包进一步提升知识图谱的质量。	自动化知识抽取	知识抽取	data	方法	从多种数据来源进一步扩展知识图谱	方法描述
现代知识图谱的构建通常大多依靠已有的结构化数据资源进行转化，形成基础数据集，再依靠自动化知识抽取和知识图谱补全技术，从多种数据来源进一步扩展知识图谱，并通过人工众包进一步提升知识图谱的质量。	知识图谱补全技术	知识融合	data	方法	从多种数据来源进一步扩展知识图谱	方法描述
现代知识图谱的构建通常大多依靠已有的结构化数据资源进行转化，形成基础数据集，再依靠自动化知识抽取和知识图谱补全技术，从多种数据来源进一步扩展知识图谱，并通过人工众包进一步提升知识图谱的质量。	人工众包	知识融合	data	方法	进一步提升知识图谱的质量	方法描述
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	D2R工具	知识抽取	data	内容	Triplify、D2RServer、OpenLink、SparqlMap、Ontop	描述
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	Triplify	知识抽取	object	实例	D2R工具	知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	D2RServer	知识抽取	object	实例	D2R工具	知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	OpenLink	知识抽取	object	实例	D2R工具	知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	SparqlMap	知识抽取	object	实例	D2R工具	知识抽取
从结构化数据库中获取知识一般使用现有的D2R工具[32]，如Triplify、D2RServer、OpenLink、SparqlMap、Ontop等。	Ontop	知识抽取	object	实例	D2R工具	知识抽取
从文本中获取知识主要包括实体识别和关系抽取。	实体识别	知识抽取	data	内容	从文本中获取知识主要包括实体识别和关系抽取	描述
从文本中获取知识主要包括实体识别和关系抽取。	关系抽取	知识抽取	data	内容	从文本中获取知识主要包括实体识别和关系抽取	描述
从文本中获取知识主要包括实体识别和关系抽取。	从文本中获取知识	知识获取	object	包含	实体识别	知识抽取
从文本中获取知识主要包括实体识别和关系抽取。	从文本中获取知识	知识获取	object	包含	关系抽取	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	关系抽取	知识抽取	data	方法	基于特征模板的方法	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	关系抽取	知识抽取	data	方法	基于核函数的监督学习方法	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	关系抽取	知识抽取	data	方法	基于远程监督的方法	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	关系抽取	知识抽取	data	方法	基于深度学习的监督或远程监督方法	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	基于特征模板的方法	知识抽取	object	实例	关系抽取	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	基于核函数的监督学习方法	知识抽取	object	实例	关系抽取	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	基于远程监督的方法	知识抽取	object	实例	关系抽取	知识抽取
以关系抽取为例，典型的关系抽取方法可以分为基于特征模板的方法[33-35]、基于核函数的监督学习方法[36-44]、基于远程监督的方法[45,46]和基于深度学习的监督或远程监督方法，如简单CNN、MP-CNN、MWK-CNN、PCNN、PCNN+Att和MIMLCNN等[47-52]。	基于深度学习的监督或远程监督方法	知识抽取	object	实例	关系抽取	知识抽取
远程监督的思想是，利用一个大型的语义数据库自动获取关系类型标签。	远程监督	知识抽取	data	被定义为	利用一个大型的语义数据库自动获取关系类型标签	描述
另外，一些工作通过多任务学习等方法将实体和关系做联合抽取[46,53]。	联合抽取	知识抽取	data	内容	实体和关系	知识抽取
另外，一些工作通过多任务学习等方法将实体和关系做联合抽取[46,53]。	多任务学习	知识抽取	data	方法	将实体和关系做联合抽取	知识抽取
4.知识融合在构建知识图谱时，可以从第三方知识库产品或已有结构化数据中获取知识输入。	知识融合	知识融合	data	内容	从第三方知识库产品或已有结构化数据中获取知识输入	描述
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	关联开放数据项目	知识图谱项目	data	内容	通用知识库DBpedia和Yago，以及面向特定领域的知识库产品，如MusicBrainz和DrugBank等	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	关联开放数据项目	知识图谱项目	data	英文名	Linked_Open_Data	知识图谱项目
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	Linked_Open_Data	知识图谱项目	data	内容	通用知识库DBpedia和Yago，以及面向特定领域的知识库产品，如MusicBrainz和DrugBank等	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	通用知识库	知识图谱	object	包含	DBpedia	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	通用知识库	知识图谱	object	包含	Yago	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	特定领域的知识库	知识图谱	object	包含	MusicBrainz	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	特定领域的知识库	知识图谱	object	包含	DrugBank	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	DBpedia	知识图谱	object	实例	通用知识库	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	Yago	知识图谱	object	实例	通用知识库	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	MusicBrainz	知识图谱	object	实例	特定领域的知识库	知识图谱
例如，关联开放数据项目（Linked_Open_Data）会定期发布其经过积累和整理的语义知识数据，其中既包括前文介绍过的通用知识库DBpedia和Yago，也包括面向特定领域的知识库产品，如MusicBrainz和DrugBank等。	DrugBank	知识图谱	object	实例	特定领域的知识库	知识图谱
当多个知识图谱进行融合，或者将外部关系数据库合并到本体知识库时，需要处理两个层面的问题：通过模式层的融合，将新得到的本体融入已有的本体库中，以及新旧本体的融合；数据层的融合，包括实体的指称、属性、关系以及所属类别等，主要的问题是如何避免实例以及关系的冲突问题，造成不必要的冗余。	模式层的融合	知识融合	data	内容	将新得到的本体融入已有的本体库中，以及新旧本体的融合	描述
当多个知识图谱进行融合，或者将外部关系数据库合并到本体知识库时，需要处理两个层面的问题：通过模式层的融合，将新得到的本体融入已有的本体库中，以及新旧本体的融合；数据层的融合，包括实体的指称、属性、关系以及所属类别等，主要的问题是如何避免实例以及关系的冲突问题，造成不必要的冗余。	数据层的融合	知识融合	data	内容	包括实体的指称、属性、关系以及所属类别等，主要的问题是如何避免实例以及关系的冲突问题，造成不必要的冗余	描述
数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。	数据层的融合	知识融合	data	内容	实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理	描述
数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。	实体匹配	知识融合	data	内容	知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理	描述
数据层的融合是指实体和关系（包括属性）元组的融合，主要是实体匹配或者对齐，由于知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理[55,56]。	对齐	知识融合	data	内容	知识库中有些实体含义相同但是具有不同的标识符，因此需要对这些实体进行合并处理	描述
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。	知识图谱	知识图谱	data	内容	内容一致性和准确性	知识表示
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。	知识图谱	知识图谱	data	方法	在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合	方法描述
此外，还需要对新增实体和关系进行验证和评估，以确保知识图谱的内容一致性和准确性，通常采用的方法是在评估过程中为新加入的知识赋予可信度值，据此进行知识的过滤和融合。	评估过程	知识评估	data	内容	为新加入的知识赋予可信度值	知识表示
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。	实体对齐	知识融合	object	包含	实体消歧	知识融合
实体对齐的任务包括实体消歧和共指消解，即判断知识库中的同名实体是否代表不同的含义以及知识库中是否存在其他命名实体表示相同的含义。	实体对齐	知识融合	object	包含	共指消解	知识融合
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	特点	专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）、语义模型、社会网络模型、百科知识模型和增量证据模型	描述
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	聚类法	知识抽取
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	空间向量模型（词袋模型）	知识表示
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	语义模型	知识表示
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	社会网络模型	知识表示
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	百科知识模型	知识表示
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	实体消歧	知识抽取	data	方法	增量证据模型	知识表示
实体消歧专门用于解决同名实体产生歧义的问题，通常采用聚类法，其关键问题是如何定义实体对象与指称项之间的相似度，常用方法有空间向量模型（词袋模型）[57]、语义模型[58]、社会网络模型[59]、百科知识模型[60]和增量证据模型[61]。	词袋模型	知识表示	object	实例	空间向量模型	知识表示
一些最新的工作利用知识图谱嵌入方法进行实体对齐，并引入人机协作方式提升实体对齐的质量[62,63]。	知识图谱嵌入方法	知识表示	data	方法	进行实体对齐，并引入人机协作方式提升实体对齐的质量	描述
一些最新的工作利用知识图谱嵌入方法进行实体对齐，并引入人机协作方式提升实体对齐的质量[62,63]。	实体对齐	知识融合	data	方法	利用知识图谱嵌入方法进行实体对齐，并引入人机协作方式提升实体对齐的质量	描述
本体是针对特定领域中Schema定义、概念模型和公理定义而言的，目的是弥合词汇异构性和语义歧义的间隙，使沟通达成共识。	本体	知识表示	data	内容	Schema定义、概念模型和公理定义	知识表示
本体是针对特定领域中Schema定义、概念模型和公理定义而言的，目的是弥合词汇异构性和语义歧义的间隙，使沟通达成共识。	本体	知识表示	data	目标	弥合词汇异构性和语义歧义的间隙，使沟通达成共识	描述
因此，本体对齐通常带来的是共识模式的演化和变化，本体对齐的主要问题之一也可以转化为怎样管理这种演化和变化[64]。	本体对齐	知识融合	data	作用	带来共识模式的演化和变化	描述
因此，本体对齐通常带来的是共识模式的演化和变化，本体对齐的主要问题之一也可以转化为怎样管理这种演化和变化[64]。	本体对齐	知识融合	data	特点	主要问题之一是怎样管理这种演化和变化	描述
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。	本体演化管理框架	知识表示	data	内容	KAON、Conto-diff、OntoView	知识图谱项目
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。	KAON	知识图谱项目	object	实例	本体演化管理框架	知识表示
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。	Conto-diff	知识图谱项目	object	实例	本体演化管理框架	知识表示
常见的本体演化管理框架有KAON[65]、Conto-diff[66]、OntoView等。	OntoView	知识图谱项目	object	实例	本体演化管理框架	知识表示
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	知识图谱补全	知识推理	object	包含	本体推理	知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	本体推理	知识推理	object	包含	描述逻辑	知识表示
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	推理机	知识推理	object	包含	RDFox	知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	推理机	知识推理	object	包含	Pellet	知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	推理机	知识推理	object	包含	RACER	知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	推理机	知识推理	object	包含	HermiT	知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	推理机	知识推理	object	包含	TrOWL	知识图谱项目
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	RDFox	知识图谱项目	object	实例	推理机	知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	Pellet	知识图谱项目	object	实例	推理机	知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	RACER	知识图谱项目	object	实例	推理机	知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	HermiT	知识图谱项目	object	实例	推理机	知识推理
5.知识图谱补全与推理常用的知识图谱补全方法包括：基于本体推理的补全方法，如基于描述逻辑的推理[67-69]，以及相关的推理机实现，如RDFox、Pellet、RACER、HermiT、TrOWL等。	TrOWL	知识图谱项目	object	实例	推理机	知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	知识补全算法	知识推理	data	方法	基于图结构和关系路径特征的方法	方法描述
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	知识补全算法	知识推理	object	包含	PRA算法	知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	知识补全算法	知识推理	object	包含	SFE算法	知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	PRA算法	知识推理	data	方法	基于层次化随机游走模型	方法描述
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	PRA算法	知识推理	object	实例	知识补全算法	知识推理
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	SFE算法	知识推理	data	方法	基于子图结构	方法描述
另外一类的知识补全算法实现基于图结构和关系路径特征的方法，如基于随机游走获取路径特征的PRA算法[70]、基于子图结构的SFE算法[71]、基于层次化随机游走模型的PRA算法[72]。	SFE算法	知识推理	object	实例	知识补全算法	知识推理
这类算法的共同特点是通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测。	这类算法	知识推理	data	特点	通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测	描述
这类算法的共同特点是通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测。	特征抽取	知识抽取	data	方法	通过随机游走等算法降低特征抽取的复杂度	描述
这类算法的共同特点是通过两个实体节点之间的路径，以及节点周围图的结构提取特征，并通过随机游走等算法降低特征抽取的复杂度，然后叠加线性的学习模型进行关系的预测。	关系预测	知识推理	data	方法	叠加线性的学习模型进行关系的预测	描述
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	表示学习	知识表示	object	实现	链接预测	链接
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	知识图谱嵌入	知识图谱	data	方法	基于表示学习和知识图谱嵌入的链接预测	知识表示
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	链接预测	链接	data	方法	基于表示学习和知识图谱嵌入的链接预测	知识表示
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	翻译模型	知识表示	data	方法	最基本的翻译模型	知识表示
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	组合模型	知识表示	data	方法	组合模型	知识表示
更为常见的补全实现是基于表示学习和知识图谱嵌入的链接预测[73-80]，简单的如前面介绍最基本的翻译模型、组合模型和神经元模型等。	神经元模型	知识表示	data	方法	神经元模型	知识表示
文本信息也被用来辅助实现知识图谱的补全[83-88]。	文本信息	信息	object	实现	知识图谱的补全	知识图谱
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	实体对齐	知识融合	data	内容	将文本中的实体和结构化图谱中的实体对齐	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	语义信息	知识表示	data	内容	利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	关系预测	知识推理	data	内容	利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	关系抽取	知识抽取	data	内容	利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	Jointly(w)	方法	data	方法	将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	Jointly(z)	方法	data	方法	将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	DKRL	方法	data	方法	将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	TEKE	方法	data	方法	将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取	描述
例如，Jointly(w)、Jointly(z)、DKRL、TEKE、SSP等方法将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取。	SSP	方法	data	方法	将文本中的实体和结构化图谱中的实体对齐，然后利用双方的语义信息辅助实现关系预测或抽取	描述
这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	三元组解码器	知识抽取	data	内容	这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	描述
这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	文本解码器	知识抽取	data	内容	这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	描述
这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	联合解码器	知识抽取	data	内容	这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	描述
这类模型一般包含三个部分：三元组解码器、文本解码器和联合解码器。	这类模型	知识模型	object	由组成	联合解码器	知识抽取
三元组解码器将知识图谱中的实体和关系转化为低维向量；文本解码器则要从文本语料库中学习实体（词）的向量表示；联合解码器的目的是要保证实体、关系和词的嵌入向量位于相同的空间中，并且集成实体向量和词向量。	三元组解码器	知识抽取	data	作用	将知识图谱中的实体和关系转化为低维向量	描述
三元组解码器将知识图谱中的实体和关系转化为低维向量；文本解码器则要从文本语料库中学习实体（词）的向量表示；联合解码器的目的是要保证实体、关系和词的嵌入向量位于相同的空间中，并且集成实体向量和词向量。	文本解码器	知识抽取	data	作用	从文本语料库中学习实体（词）的向量表示	描述
三元组解码器将知识图谱中的实体和关系转化为低维向量；文本解码器则要从文本语料库中学习实体（词）的向量表示；联合解码器的目的是要保证实体、关系和词的嵌入向量位于相同的空间中，并且集成实体向量和词向量。	联合解码器	知识抽取	data	作用	保证实体、关系和词的嵌入向量位于相同的空间中，并且集成实体向量和词向量	描述
